SchoolNum,District,School,Subject,Grade,Scored,County,Year,Baseline,Score
000001610,BLOOMSBURG AREA SD,BEAVER-MAIN EL SCH,English,3,13,Columbia,2019,Basic,7.7
000001610,BLOOMSBURG AREA SD,BEAVER-MAIN EL SCH,English,4,14,Columbia,2019,Basic,14.3
000001610,BLOOMSBURG AREA SD,BEAVER-MAIN EL SCH,English,5,14,Columbia,2019,Basic,35.7
000001610,BLOOMSBURG AREA SD,BEAVER-MAIN EL SCH,English,Total,41,Columbia,2019,Basic,19.5
000001610,BLOOMSBURG AREA SD,BEAVER-MAIN EL SCH,Math,3,13,Columbia,2019,Basic,7.7
000001610,BLOOMSBURG AREA SD,BEAVER-MAIN EL SCH,Math,4,14,Columbia,2019,Basic,35.7
000001610,BLOOMSBURG AREA SD,BEAVER-MAIN EL SCH,Math,5,14,Columbia,2019,Basic,28.6
000001610,BLOOMSBURG AREA SD,BEAVER-MAIN EL SCH,Math,Total,41,Columbia,2019,Basic,24.4
000001610,BLOOMSBURG AREA SD,BEAVER-MAIN EL SCH,Science,4,14,Columbia,2019,Basic,0
000001610,BLOOMSBURG AREA SD,BEAVER-MAIN EL SCH,Science,Total,14,Columbia,2019,Basic,0
000001611,BLOOMSBURG AREA SD,BLOOMSBURG AREA MS,English,6,120,Columbia,2019,Basic,26.7
000001611,BLOOMSBURG AREA SD,BLOOMSBURG AREA MS,English,7,117,Columbia,2019,Basic,36.8
000001611,BLOOMSBURG AREA SD,BLOOMSBURG AREA MS,English,8,121,Columbia,2019,Basic,38.8
000001611,BLOOMSBURG AREA SD,BLOOMSBURG AREA MS,English,Total,358,Columbia,2019,Basic,34.1
000001611,BLOOMSBURG AREA SD,BLOOMSBURG AREA MS,Math,6,119,Columbia,2019,Basic,42.9
000001611,BLOOMSBURG AREA SD,BLOOMSBURG AREA MS,Math,7,117,Columbia,2019,Basic,27.4
000001611,BLOOMSBURG AREA SD,BLOOMSBURG AREA MS,Math,8,120,Columbia,2019,Basic,37.5
000001611,BLOOMSBURG AREA SD,BLOOMSBURG AREA MS,Math,Total,356,Columbia,2019,Basic,36
000001611,BLOOMSBURG AREA SD,BLOOMSBURG AREA MS,Science,8,120,Columbia,2019,Basic,15.8
000001611,BLOOMSBURG AREA SD,BLOOMSBURG AREA MS,Science,Total,120,Columbia,2019,Basic,15.8
000001606,BLOOMSBURG AREA SD,MEMORIAL EL SCH,English,3,66,Columbia,2019,Basic,27.3
000001606,BLOOMSBURG AREA SD,MEMORIAL EL SCH,English,4,54,Columbia,2019,Basic,29.6
000001606,BLOOMSBURG AREA SD,MEMORIAL EL SCH,English,5,72,Columbia,2019,Basic,40.3
000001606,BLOOMSBURG AREA SD,MEMORIAL EL SCH,English,Total,192,Columbia,2019,Basic,32.8
000001606,BLOOMSBURG AREA SD,MEMORIAL EL SCH,Math,3,66,Columbia,2019,Basic,28.8
000001606,BLOOMSBURG AREA SD,MEMORIAL EL SCH,Math,4,54,Columbia,2019,Basic,29.6
000001606,BLOOMSBURG AREA SD,MEMORIAL EL SCH,Math,5,72,Columbia,2019,Basic,51.4
000001606,BLOOMSBURG AREA SD,MEMORIAL EL SCH,Math,Total,192,Columbia,2019,Basic,37.5
000001606,BLOOMSBURG AREA SD,MEMORIAL EL SCH,Science,4,53,Columbia,2019,Basic,9.4
000001606,BLOOMSBURG AREA SD,MEMORIAL EL SCH,Science,Total,53,Columbia,2019,Basic,9.4
000001608,BLOOMSBURG AREA SD,W W EVANS MEMORIAL EL SCH,English,3,26,Columbia,2019,Basic,38.5
000001608,BLOOMSBURG AREA SD,W W EVANS MEMORIAL EL SCH,English,4,33,Columbia,2019,Basic,36.4
000001608,BLOOMSBURG AREA SD,W W EVANS MEMORIAL EL SCH,English,5,29,Columbia,2019,Basic,31
000001608,BLOOMSBURG AREA SD,W W EVANS MEMORIAL EL SCH,English,Total,88,Columbia,2019,Basic,35.2
000001608,BLOOMSBURG AREA SD,W W EVANS MEMORIAL EL SCH,Math,3,26,Columbia,2019,Basic,46.2
000001608,BLOOMSBURG AREA SD,W W EVANS MEMORIAL EL SCH,Math,4,33,Columbia,2019,Basic,27.3
000001608,BLOOMSBURG AREA SD,W W EVANS MEMORIAL EL SCH,Math,5,30,Columbia,2019,Basic,40
000001608,BLOOMSBURG AREA SD,W W EVANS MEMORIAL EL SCH,Math,Total,89,Columbia,2019,Basic,37.1
000001608,BLOOMSBURG AREA SD,W W EVANS MEMORIAL EL SCH,Science,4,33,Columbia,2019,Basic,12.1
000001608,BLOOMSBURG AREA SD,W W EVANS MEMORIAL EL SCH,Science,Total,33,Columbia,2019,Basic,12.1
000007201,CENTRAL COLUMBIA SD,CENTRAL COLUMBIA EL SCH,English,3,150,Columbia,2019,Basic,17.3
000007201,CENTRAL COLUMBIA SD,CENTRAL COLUMBIA EL SCH,English,4,135,Columbia,2019,Basic,19.3
000007201,CENTRAL COLUMBIA SD,CENTRAL COLUMBIA EL SCH,English,Total,285,Columbia,2019,Basic,18.2
000007201,CENTRAL COLUMBIA SD,CENTRAL COLUMBIA EL SCH,Math,3,150,Columbia,2019,Basic,20.7
000007201,CENTRAL COLUMBIA SD,CENTRAL COLUMBIA EL SCH,Math,4,135,Columbia,2019,Basic,23.7
000007201,CENTRAL COLUMBIA SD,CENTRAL COLUMBIA EL SCH,Math,Total,285,Columbia,2019,Basic,22.1
000007201,CENTRAL COLUMBIA SD,CENTRAL COLUMBIA EL SCH,Science,4,135,Columbia,2019,Basic,12.6
000007201,CENTRAL COLUMBIA SD,CENTRAL COLUMBIA EL SCH,Science,Total,135,Columbia,2019,Basic,12.6
000005390,CENTRAL COLUMBIA SD,CENTRAL COLUMBIA MS,English,5,134,Columbia,2019,Basic,29.1
000005390,CENTRAL COLUMBIA SD,CENTRAL COLUMBIA MS,English,6,147,Columbia,2019,Basic,19
000005390,CENTRAL COLUMBIA SD,CENTRAL COLUMBIA MS,English,7,150,Columbia,2019,Basic,18
000005390,CENTRAL COLUMBIA SD,CENTRAL COLUMBIA MS,English,8,156,Columbia,2019,Basic,21.2
000005390,CENTRAL COLUMBIA SD,CENTRAL COLUMBIA MS,English,Total,587,Columbia,2019,Basic,21.6
000005390,CENTRAL COLUMBIA SD,CENTRAL COLUMBIA MS,Math,5,135,Columbia,2019,Basic,31.9
000005390,CENTRAL COLUMBIA SD,CENTRAL COLUMBIA MS,Math,6,149,Columbia,2019,Basic,26.2
000005390,CENTRAL COLUMBIA SD,CENTRAL COLUMBIA MS,Math,7,150,Columbia,2019,Basic,26.7
000005390,CENTRAL COLUMBIA SD,CENTRAL COLUMBIA MS,Math,8,156,Columbia,2019,Basic,30.8
000005390,CENTRAL COLUMBIA SD,CENTRAL COLUMBIA MS,Math,Total,590,Columbia,2019,Basic,28.8
000005390,CENTRAL COLUMBIA SD,CENTRAL COLUMBIA MS,Science,8,156,Columbia,2019,Basic,16.7
000005390,CENTRAL COLUMBIA SD,CENTRAL COLUMBIA MS,Science,Total,156,Columbia,2019,Basic,16.7
000007064,MILLVILLE AREA SD,MILLVILLE AREA EL SCH,English,3,46,Columbia,2019,Basic,19.6
000007064,MILLVILLE AREA SD,MILLVILLE AREA EL SCH,English,4,54,Columbia,2019,Basic,24.1
000007064,MILLVILLE AREA SD,MILLVILLE AREA EL SCH,English,5,44,Columbia,2019,Basic,45.5
000007064,MILLVILLE AREA SD,MILLVILLE AREA EL SCH,English,6,37,Columbia,2019,Basic,27
000007064,MILLVILLE AREA SD,MILLVILLE AREA EL SCH,English,Total,181,Columbia,2019,Basic,28.7
000007064,MILLVILLE AREA SD,MILLVILLE AREA EL SCH,Math,3,47,Columbia,2019,Basic,21.3
000007064,MILLVILLE AREA SD,MILLVILLE AREA EL SCH,Math,4,55,Columbia,2019,Basic,34.5
000007064,MILLVILLE AREA SD,MILLVILLE AREA EL SCH,Math,5,44,Columbia,2019,Basic,45.5
000007064,MILLVILLE AREA SD,MILLVILLE AREA EL SCH,Math,6,38,Columbia,2019,Basic,55.3
000007064,MILLVILLE AREA SD,MILLVILLE AREA EL SCH,Math,Total,184,Columbia,2019,Basic,38
000007064,MILLVILLE AREA SD,MILLVILLE AREA EL SCH,Science,4,55,Columbia,2019,Basic,10.9
000007064,MILLVILLE AREA SD,MILLVILLE AREA EL SCH,Science,Total,55,Columbia,2019,Basic,10.9
000001623,MILLVILLE AREA SD,MILLVILLE AREA JSHS,English,7,49,Columbia,2019,Basic,22.4
000001623,MILLVILLE AREA SD,MILLVILLE AREA JSHS,English,8,44,Columbia,2019,Basic,20.5
000001623,MILLVILLE AREA SD,MILLVILLE AREA JSHS,English,Total,93,Columbia,2019,Basic,21.5
000001623,MILLVILLE AREA SD,MILLVILLE AREA JSHS,Math,7,49,Columbia,2019,Basic,24.5
000001623,MILLVILLE AREA SD,MILLVILLE AREA JSHS,Math,8,44,Columbia,2019,Basic,36.4
000001623,MILLVILLE AREA SD,MILLVILLE AREA JSHS,Math,Total,93,Columbia,2019,Basic,30.1
000001623,MILLVILLE AREA SD,MILLVILLE AREA JSHS,Science,8,44,Columbia,2019,Basic,13.6
000001623,MILLVILLE AREA SD,MILLVILLE AREA JSHS,Science,Total,44,Columbia,2019,Basic,13.6
000006900,SOUTHERN COLUMBIA AREA SD,HARTMAN EL CTR,English,3,82,Columbia,2019,Basic,23.2
000006900,SOUTHERN COLUMBIA AREA SD,HARTMAN EL CTR,English,4,93,Columbia,2019,Basic,32.3
000006900,SOUTHERN COLUMBIA AREA SD,HARTMAN EL CTR,English,Total,175,Columbia,2019,Basic,28
000006900,SOUTHERN COLUMBIA AREA SD,HARTMAN EL CTR,Math,3,82,Columbia,2019,Basic,20.7
000006900,SOUTHERN COLUMBIA AREA SD,HARTMAN EL CTR,Math,4,93,Columbia,2019,Basic,31.2
000006900,SOUTHERN COLUMBIA AREA SD,HARTMAN EL CTR,Math,Total,175,Columbia,2019,Basic,26.3
000006900,SOUTHERN COLUMBIA AREA SD,HARTMAN EL CTR,Science,4,93,Columbia,2019,Basic,19.4
000006900,SOUTHERN COLUMBIA AREA SD,HARTMAN EL CTR,Science,Total,93,Columbia,2019,Basic,19.4
000007668,SOUTHERN COLUMBIA AREA SD,SOUTHERN COLUMBIA MS,English,5,104,Columbia,2019,Basic,28.8
000007668,SOUTHERN COLUMBIA AREA SD,SOUTHERN COLUMBIA MS,English,6,112,Columbia,2019,Basic,23.2
000007668,SOUTHERN COLUMBIA AREA SD,SOUTHERN COLUMBIA MS,English,7,112,Columbia,2019,Basic,22.3
000007668,SOUTHERN COLUMBIA AREA SD,SOUTHERN COLUMBIA MS,English,8,99,Columbia,2019,Basic,28.3
000007668,SOUTHERN COLUMBIA AREA SD,SOUTHERN COLUMBIA MS,English,Total,427,Columbia,2019,Basic,25.5
000007668,SOUTHERN COLUMBIA AREA SD,SOUTHERN COLUMBIA MS,Math,5,104,Columbia,2019,Basic,37.5
000007668,SOUTHERN COLUMBIA AREA SD,SOUTHERN COLUMBIA MS,Math,6,112,Columbia,2019,Basic,44.6
000007668,SOUTHERN COLUMBIA AREA SD,SOUTHERN COLUMBIA MS,Math,7,111,Columbia,2019,Basic,17.1
000007668,SOUTHERN COLUMBIA AREA SD,SOUTHERN COLUMBIA MS,Math,8,98,Columbia,2019,Basic,25.5
000007668,SOUTHERN COLUMBIA AREA SD,SOUTHERN COLUMBIA MS,Math,Total,425,Columbia,2019,Basic,31.3
000007668,SOUTHERN COLUMBIA AREA SD,SOUTHERN COLUMBIA MS,Science,8,98,Columbia,2019,Basic,19.4
000007668,SOUTHERN COLUMBIA AREA SD,SOUTHERN COLUMBIA MS,Science,Total,98,Columbia,2019,Basic,19.4
000003424,DANVILLE AREA SD,DANVILLE AREA MS,English,6,167,Montour,2019,Basic,22.2
000003424,DANVILLE AREA SD,DANVILLE AREA MS,English,7,175,Montour,2019,Basic,28.6
000003424,DANVILLE AREA SD,DANVILLE AREA MS,English,8,175,Montour,2019,Basic,21.1
000003424,DANVILLE AREA SD,DANVILLE AREA MS,English,Total,517,Montour,2019,Basic,24
000003424,DANVILLE AREA SD,DANVILLE AREA MS,Math,6,165,Montour,2019,Basic,32.7
000003424,DANVILLE AREA SD,DANVILLE AREA MS,Math,7,174,Montour,2019,Basic,24.1
000003424,DANVILLE AREA SD,DANVILLE AREA MS,Math,8,173,Montour,2019,Basic,26
000003424,DANVILLE AREA SD,DANVILLE AREA MS,Math,Total,512,Montour,2019,Basic,27.5
000003424,DANVILLE AREA SD,DANVILLE AREA MS,Science,8,171,Montour,2019,Basic,14
000003424,DANVILLE AREA SD,DANVILLE AREA MS,Science,Total,171,Montour,2019,Basic,14
000004833,DANVILLE AREA SD,LIBERTY-VALLEY EL SCH,English,3,162,Montour,2019,Basic,15.4
000004833,DANVILLE AREA SD,LIBERTY-VALLEY EL SCH,English,4,162,Montour,2019,Basic,17.9
000004833,DANVILLE AREA SD,LIBERTY-VALLEY EL SCH,English,5,170,Montour,2019,Basic,17.1
000004833,DANVILLE AREA SD,LIBERTY-VALLEY EL SCH,English,Total,494,Montour,2019,Basic,16.8
000004833,DANVILLE AREA SD,LIBERTY-VALLEY EL SCH,Math,3,162,Montour,2019,Basic,17.9
000004833,DANVILLE AREA SD,LIBERTY-VALLEY EL SCH,Math,4,161,Montour,2019,Basic,17.4
000004833,DANVILLE AREA SD,LIBERTY-VALLEY EL SCH,Math,5,170,Montour,2019,Basic,15.9
000004833,DANVILLE AREA SD,LIBERTY-VALLEY EL SCH,Math,Total,493,Montour,2019,Basic,17
000004833,DANVILLE AREA SD,LIBERTY-VALLEY EL SCH,Science,4,161,Montour,2019,Basic,13
000004833,DANVILLE AREA SD,LIBERTY-VALLEY EL SCH,Science,Total,161,Montour,2019,Basic,13
000001594,BENTON AREA SD,APPLEMAN EL SCH,English,3,53,Columbia,2019,BelowBasic,7.5
000001594,BENTON AREA SD,APPLEMAN EL SCH,English,4,40,Columbia,2019,BelowBasic,5
000001594,BENTON AREA SD,APPLEMAN EL SCH,English,5,61,Columbia,2019,BelowBasic,4.9
000001594,BENTON AREA SD,APPLEMAN EL SCH,English,6,41,Columbia,2019,BelowBasic,7.3
000001594,BENTON AREA SD,APPLEMAN EL SCH,English,Total,195,Columbia,2019,BelowBasic,6.2
000001594,BENTON AREA SD,APPLEMAN EL SCH,Math,3,53,Columbia,2019,BelowBasic,7.5
000001594,BENTON AREA SD,APPLEMAN EL SCH,Math,4,40,Columbia,2019,BelowBasic,20
000001594,BENTON AREA SD,APPLEMAN EL SCH,Math,5,61,Columbia,2019,BelowBasic,16.4
000001594,BENTON AREA SD,APPLEMAN EL SCH,Math,6,41,Columbia,2019,BelowBasic,17.1
000001594,BENTON AREA SD,APPLEMAN EL SCH,Math,Total,195,Columbia,2019,BelowBasic,14.9
000001594,BENTON AREA SD,APPLEMAN EL SCH,Science,4,40,Columbia,2019,BelowBasic,0
000001594,BENTON AREA SD,APPLEMAN EL SCH,Science,Total,40,Columbia,2019,BelowBasic,0
000008433,BENTON AREA SD,BENTON AREA MS,English,7,58,Columbia,2019,BelowBasic,0
000008433,BENTON AREA SD,BENTON AREA MS,English,8,40,Columbia,2019,BelowBasic,12.5
000008433,BENTON AREA SD,BENTON AREA MS,English,Total,98,Columbia,2019,BelowBasic,5.1
000008433,BENTON AREA SD,BENTON AREA MS,Math,7,58,Columbia,2019,BelowBasic,43.1
000008433,BENTON AREA SD,BENTON AREA MS,Math,8,40,Columbia,2019,BelowBasic,30
000008433,BENTON AREA SD,BENTON AREA MS,Math,Total,98,Columbia,2019,BelowBasic,37.8
000008433,BENTON AREA SD,BENTON AREA MS,Science,8,40,Columbia,2019,BelowBasic,7.5
000008433,BENTON AREA SD,BENTON AREA MS,Science,Total,40,Columbia,2019,BelowBasic,7.5
000006808,BERWICK AREA SD,BERWICK AREA MS,English,5,215,Columbia,2019,BelowBasic,0.9
000006808,BERWICK AREA SD,BERWICK AREA MS,English,6,224,Columbia,2019,BelowBasic,2.7
000006808,BERWICK AREA SD,BERWICK AREA MS,English,7,226,Columbia,2019,BelowBasic,0.4
000006808,BERWICK AREA SD,BERWICK AREA MS,English,8,211,Columbia,2019,BelowBasic,14.7
000006808,BERWICK AREA SD,BERWICK AREA MS,English,Total,876,Columbia,2019,BelowBasic,4.6
000006808,BERWICK AREA SD,BERWICK AREA MS,Math,5,215,Columbia,2019,BelowBasic,9.3
000006808,BERWICK AREA SD,BERWICK AREA MS,Math,6,225,Columbia,2019,BelowBasic,16.9
000006808,BERWICK AREA SD,BERWICK AREA MS,Math,7,226,Columbia,2019,BelowBasic,37.2
000006808,BERWICK AREA SD,BERWICK AREA MS,Math,8,211,Columbia,2019,BelowBasic,46
000006808,BERWICK AREA SD,BERWICK AREA MS,Math,Total,877,Columbia,2019,BelowBasic,27.3
000006808,BERWICK AREA SD,BERWICK AREA MS,Science,8,211,Columbia,2019,BelowBasic,26.5
000006808,BERWICK AREA SD,BERWICK AREA MS,Science,Total,211,Columbia,2019,BelowBasic,26.5
000006349,BERWICK AREA SD,NESCOPECK EL SCH,English,3,31,Columbia,2019,BelowBasic,3.2
000006349,BERWICK AREA SD,NESCOPECK EL SCH,English,4,29,Columbia,2019,BelowBasic,0
000006349,BERWICK AREA SD,NESCOPECK EL SCH,English,Total,60,Columbia,2019,BelowBasic,1.7
000006349,BERWICK AREA SD,NESCOPECK EL SCH,Math,3,31,Columbia,2019,BelowBasic,9.7
000006349,BERWICK AREA SD,NESCOPECK EL SCH,Math,4,29,Columbia,2019,BelowBasic,10.3
000006349,BERWICK AREA SD,NESCOPECK EL SCH,Math,Total,60,Columbia,2019,BelowBasic,10
000006349,BERWICK AREA SD,NESCOPECK EL SCH,Science,4,29,Columbia,2019,BelowBasic,0
000006349,BERWICK AREA SD,NESCOPECK EL SCH,Science,Total,29,Columbia,2019,BelowBasic,0
000001597,BERWICK AREA SD,SALEM EL SCH,English,3,63,Columbia,2019,BelowBasic,3.2
000001597,BERWICK AREA SD,SALEM EL SCH,English,4,71,Columbia,2019,BelowBasic,4.2
000001597,BERWICK AREA SD,SALEM EL SCH,English,Total,134,Columbia,2019,BelowBasic,3.7
000001597,BERWICK AREA SD,SALEM EL SCH,Math,3,63,Columbia,2019,BelowBasic,6.3
000001597,BERWICK AREA SD,SALEM EL SCH,Math,4,71,Columbia,2019,BelowBasic,8.5
000001597,BERWICK AREA SD,SALEM EL SCH,Math,Total,134,Columbia,2019,BelowBasic,7.5
000001597,BERWICK AREA SD,SALEM EL SCH,Science,4,71,Columbia,2019,BelowBasic,1.4
000001597,BERWICK AREA SD,SALEM EL SCH,Science,Total,71,Columbia,2019,BelowBasic,1.4
000008378,BERWICK AREA SD,WEST BERWICK EL SCH,English,3,103,Columbia,2019,BelowBasic,5.8
000008378,BERWICK AREA SD,WEST BERWICK EL SCH,English,4,79,Columbia,2019,BelowBasic,6.3
000008378,BERWICK AREA SD,WEST BERWICK EL SCH,English,Total,182,Columbia,2019,BelowBasic,6
000008378,BERWICK AREA SD,WEST BERWICK EL SCH,Math,3,103,Columbia,2019,BelowBasic,22.3
000008378,BERWICK AREA SD,WEST BERWICK EL SCH,Math,4,79,Columbia,2019,BelowBasic,13.9
000008378,BERWICK AREA SD,WEST BERWICK EL SCH,Math,Total,182,Columbia,2019,BelowBasic,18.7
000008378,BERWICK AREA SD,WEST BERWICK EL SCH,Science,4,79,Columbia,2019,BelowBasic,2.5
000008378,BERWICK AREA SD,WEST BERWICK EL SCH,Science,Total,79,Columbia,2019,BelowBasic,2.5
000001610,BLOOMSBURG AREA SD,BEAVER-MAIN EL SCH,English,3,13,Columbia,2019,BelowBasic,0
000001610,BLOOMSBURG AREA SD,BEAVER-MAIN EL SCH,English,4,14,Columbia,2019,BelowBasic,0
000001610,BLOOMSBURG AREA SD,BEAVER-MAIN EL SCH,English,5,14,Columbia,2019,BelowBasic,0
000001610,BLOOMSBURG AREA SD,BEAVER-MAIN EL SCH,English,Total,41,Columbia,2019,BelowBasic,0
000001610,BLOOMSBURG AREA SD,BEAVER-MAIN EL SCH,Math,3,13,Columbia,2019,BelowBasic,15.4
000001610,BLOOMSBURG AREA SD,BEAVER-MAIN EL SCH,Math,4,14,Columbia,2019,BelowBasic,7.1
000001610,BLOOMSBURG AREA SD,BEAVER-MAIN EL SCH,Math,5,14,Columbia,2019,BelowBasic,0
000001610,BLOOMSBURG AREA SD,BEAVER-MAIN EL SCH,Math,Total,41,Columbia,2019,BelowBasic,7.3
000001610,BLOOMSBURG AREA SD,BEAVER-MAIN EL SCH,Science,4,14,Columbia,2019,BelowBasic,0
000001610,BLOOMSBURG AREA SD,BEAVER-MAIN EL SCH,Science,Total,14,Columbia,2019,BelowBasic,0
000001611,BLOOMSBURG AREA SD,BLOOMSBURG AREA MS,English,6,120,Columbia,2019,BelowBasic,1.7
000001611,BLOOMSBURG AREA SD,BLOOMSBURG AREA MS,English,7,117,Columbia,2019,BelowBasic,0
000001611,BLOOMSBURG AREA SD,BLOOMSBURG AREA MS,English,8,121,Columbia,2019,BelowBasic,4.1
000001611,BLOOMSBURG AREA SD,BLOOMSBURG AREA MS,English,Total,358,Columbia,2019,BelowBasic,2
000001611,BLOOMSBURG AREA SD,BLOOMSBURG AREA MS,Math,6,119,Columbia,2019,BelowBasic,20.2
000001611,BLOOMSBURG AREA SD,BLOOMSBURG AREA MS,Math,7,117,Columbia,2019,BelowBasic,36.8
000001611,BLOOMSBURG AREA SD,BLOOMSBURG AREA MS,Math,8,120,Columbia,2019,BelowBasic,31.7
000001611,BLOOMSBURG AREA SD,BLOOMSBURG AREA MS,Math,Total,356,Columbia,2019,BelowBasic,29.5
000001611,BLOOMSBURG AREA SD,BLOOMSBURG AREA MS,Science,8,120,Columbia,2019,BelowBasic,8.3
000001611,BLOOMSBURG AREA SD,BLOOMSBURG AREA MS,Science,Total,120,Columbia,2019,BelowBasic,8.3
000001606,BLOOMSBURG AREA SD,MEMORIAL EL SCH,English,3,66,Columbia,2019,BelowBasic,7.6
000001606,BLOOMSBURG AREA SD,MEMORIAL EL SCH,English,4,54,Columbia,2019,BelowBasic,3.7
000001606,BLOOMSBURG AREA SD,MEMORIAL EL SCH,English,5,72,Columbia,2019,BelowBasic,4.2
000001606,BLOOMSBURG AREA SD,MEMORIAL EL SCH,English,Total,192,Columbia,2019,BelowBasic,5.2
000001606,BLOOMSBURG AREA SD,MEMORIAL EL SCH,Math,3,66,Columbia,2019,BelowBasic,16.7
000001606,BLOOMSBURG AREA SD,MEMORIAL EL SCH,Math,4,54,Columbia,2019,BelowBasic,37
000001606,BLOOMSBURG AREA SD,MEMORIAL EL SCH,Math,5,72,Columbia,2019,BelowBasic,22.2
000001606,BLOOMSBURG AREA SD,MEMORIAL EL SCH,Math,Total,192,Columbia,2019,BelowBasic,24.5
000001606,BLOOMSBURG AREA SD,MEMORIAL EL SCH,Science,4,53,Columbia,2019,BelowBasic,5.7
000001606,BLOOMSBURG AREA SD,MEMORIAL EL SCH,Science,Total,53,Columbia,2019,BelowBasic,5.7
000001608,BLOOMSBURG AREA SD,W W EVANS MEMORIAL EL SCH,English,3,26,Columbia,2019,BelowBasic,19.2
000001608,BLOOMSBURG AREA SD,W W EVANS MEMORIAL EL SCH,English,4,33,Columbia,2019,BelowBasic,0
000001608,BLOOMSBURG AREA SD,W W EVANS MEMORIAL EL SCH,English,5,29,Columbia,2019,BelowBasic,10.3
000001608,BLOOMSBURG AREA SD,W W EVANS MEMORIAL EL SCH,English,Total,88,Columbia,2019,BelowBasic,9.1
000001608,BLOOMSBURG AREA SD,W W EVANS MEMORIAL EL SCH,Math,3,26,Columbia,2019,BelowBasic,3.8
000001608,BLOOMSBURG AREA SD,W W EVANS MEMORIAL EL SCH,Math,4,33,Columbia,2019,BelowBasic,12.1
000001608,BLOOMSBURG AREA SD,W W EVANS MEMORIAL EL SCH,Math,5,30,Columbia,2019,BelowBasic,23.3
000001608,BLOOMSBURG AREA SD,W W EVANS MEMORIAL EL SCH,Math,Total,89,Columbia,2019,BelowBasic,13.5
000001608,BLOOMSBURG AREA SD,W W EVANS MEMORIAL EL SCH,Science,4,33,Columbia,2019,BelowBasic,0
000001608,BLOOMSBURG AREA SD,W W EVANS MEMORIAL EL SCH,Science,Total,33,Columbia,2019,BelowBasic,0
000007201,CENTRAL COLUMBIA SD,CENTRAL COLUMBIA EL SCH,English,3,150,Columbia,2019,BelowBasic,2.7
000007201,CENTRAL COLUMBIA SD,CENTRAL COLUMBIA EL SCH,English,4,135,Columbia,2019,BelowBasic,5.9
000007201,CENTRAL COLUMBIA SD,CENTRAL COLUMBIA EL SCH,English,Total,285,Columbia,2019,BelowBasic,4.2
000007201,CENTRAL COLUMBIA SD,CENTRAL COLUMBIA EL SCH,Math,3,150,Columbia,2019,BelowBasic,4.7
000007201,CENTRAL COLUMBIA SD,CENTRAL COLUMBIA EL SCH,Math,4,135,Columbia,2019,BelowBasic,11.9
000007201,CENTRAL COLUMBIA SD,CENTRAL COLUMBIA EL SCH,Math,Total,285,Columbia,2019,BelowBasic,8.1
000007201,CENTRAL COLUMBIA SD,CENTRAL COLUMBIA EL SCH,Science,4,135,Columbia,2019,BelowBasic,2.2
000007201,CENTRAL COLUMBIA SD,CENTRAL COLUMBIA EL SCH,Science,Total,135,Columbia,2019,BelowBasic,2.2
000005390,CENTRAL COLUMBIA SD,CENTRAL COLUMBIA MS,English,5,134,Columbia,2019,BelowBasic,2.2
000005390,CENTRAL COLUMBIA SD,CENTRAL COLUMBIA MS,English,6,147,Columbia,2019,BelowBasic,1.4
000005390,CENTRAL COLUMBIA SD,CENTRAL COLUMBIA MS,English,7,150,Columbia,2019,BelowBasic,2
000005390,CENTRAL COLUMBIA SD,CENTRAL COLUMBIA MS,English,8,156,Columbia,2019,BelowBasic,5.1
000005390,CENTRAL COLUMBIA SD,CENTRAL COLUMBIA MS,English,Total,587,Columbia,2019,BelowBasic,2.7
000005390,CENTRAL COLUMBIA SD,CENTRAL COLUMBIA MS,Math,5,135,Columbia,2019,BelowBasic,4.4
000005390,CENTRAL COLUMBIA SD,CENTRAL COLUMBIA MS,Math,6,149,Columbia,2019,BelowBasic,8.1
000005390,CENTRAL COLUMBIA SD,CENTRAL COLUMBIA MS,Math,7,150,Columbia,2019,BelowBasic,16
000005390,CENTRAL COLUMBIA SD,CENTRAL COLUMBIA MS,Math,8,156,Columbia,2019,BelowBasic,16
000005390,CENTRAL COLUMBIA SD,CENTRAL COLUMBIA MS,Math,Total,590,Columbia,2019,BelowBasic,11.4
000005390,CENTRAL COLUMBIA SD,CENTRAL COLUMBIA MS,Science,8,156,Columbia,2019,BelowBasic,8.3
000005390,CENTRAL COLUMBIA SD,CENTRAL COLUMBIA MS,Science,Total,156,Columbia,2019,BelowBasic,8.3
000007064,MILLVILLE AREA SD,MILLVILLE AREA EL SCH,English,3,46,Columbia,2019,BelowBasic,0
000007064,MILLVILLE AREA SD,MILLVILLE AREA EL SCH,English,4,54,Columbia,2019,BelowBasic,13
000007064,MILLVILLE AREA SD,MILLVILLE AREA EL SCH,English,5,44,Columbia,2019,BelowBasic,4.5
000007064,MILLVILLE AREA SD,MILLVILLE AREA EL SCH,English,6,37,Columbia,2019,BelowBasic,0
000007064,MILLVILLE AREA SD,MILLVILLE AREA EL SCH,English,Total,181,Columbia,2019,BelowBasic,5
000007064,MILLVILLE AREA SD,MILLVILLE AREA EL SCH,Math,3,47,Columbia,2019,BelowBasic,2.1
000007064,MILLVILLE AREA SD,MILLVILLE AREA EL SCH,Math,4,55,Columbia,2019,BelowBasic,23.6
000007064,MILLVILLE AREA SD,MILLVILLE AREA EL SCH,Math,5,44,Columbia,2019,BelowBasic,34.1
